date,speaker,party,aggr,infl,disc
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,1,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,1,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,1,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,1,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,1,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,1,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,1,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,1,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,1,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,1,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,1,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,1,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,1,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,1,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,1,0
2012-10-22,ROMNEY,Rep,0,1,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,1,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,1,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,ROMNEY,Rep,1,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,1,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,ROMNEY,Rep,1,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,ROMNEY,Rep,1,0,0
2012-10-22,OBAMA,Dem,1,0,0
2012-10-22,OBAMA,Dem,1,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,1
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,ROMNEY,Rep,0,0,1
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,1
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,1,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,0,0,0
2012-10-22,OBAMA,Dem,1,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2012-10-22,ROMNEY,Rep,0,0,0
2008-10-07,OBAMA,Dem,0,0,0
2008-10-07,OBAMA,Dem,0,0,0
2008-10-07,OBAMA,Dem,0,0,0
2008-10-07,OBAMA,Dem,0,0,0
2008-10-07,OBAMA,Dem,1,0,0
2008-10-07,OBAMA,Dem,0,0,0
2008-10-07,OBAMA,Dem,0,0,0
2008-10-07,OBAMA,Dem,0,0,0
2008-10-07,OBAMA,Dem,0,0,0
2008-10-07,OBAMA,Dem,0,0,0
2008-10-07,OBAMA,Dem,0,0,0
2008-10-07,OBAMA,Dem,0,0,0
2008-10-07,OBAMA,Dem,0,0,0
2008-10-07,OBAMA,Dem,0,0,0
2008-10-07,OBAMA,Dem,0,0,0
2008-10-07,OBAMA,Dem,0,0,0
2008-10-07,OBAMA,Dem,0,0,0
2008-10-07,OBAMA,Dem,0,0,0
2008-10-07,OBAMA,Dem,0,0,0
2008-10-07,OBAMA,Dem,0,0,0
2008-10-07,MCCAIN,Rep,0,0,0
2008-10-07,MCCAIN,Rep,0,0,0
2008-10-07,MCCAIN,Rep,0,0,0
2008-10-07,MCCAIN,Rep,0,0,0
